Date,Hospital ID,Drug ID,Units Demanded
12-10-2024,H009,D014,6
12-10-2024,H009,D015,11
12-10-2024,H009,D016,5
12-10-2024,H009,D017,4
12-10-2024,H009,D018,4
12-10-2024,H009,D019,8
12-10-2024,H009,D020,6
12-10-2024,H010,D001,2
12-10-2024,H010,D002,17
12-10-2024,H010,D003,8
12-10-2024,H010,D004,14
12-10-2024,H010,D005,6
12-10-2024,H010,D006,8
12-10-2024,H010,D007,6
12-10-2024,H010,D008,40
12-10-2024,H010,D009,12
12-10-2024,H010,D010,10
12-10-2024,H010,D011,10
12-10-2024,H010,D012,4
12-10-2024,H010,D013,10
12-10-2024,H010,D014,5
12-10-2024,H010,D015,8
12-10-2024,H010,D016,4
12-10-2024,H010,D017,3
12-10-2024,H010,D018,3
12-10-2024,H010,D019,8
12-10-2024,H010,D020,5
13-10-2024,H001,D001,11
13-10-2024,H001,D002,105
13-10-2024,H001,D003,49
13-10-2024,H001,D004,82
13-10-2024,H001,D005,39
13-10-2024,H001,D006,52
13-10-2024,H001,D007,43
13-10-2024,H001,D008,212
13-10-2024,H001,D009,70
13-10-2024,H001,D010,59
13-10-2024,H001,D011,66
13-10-2024,H001,D012,30
13-10-2024,H001,D013,72
13-10-2024,H001,D014,31
13-10-2024,H001,D015,56
13-10-2024,H001,D016,23
13-10-2024,H001,D017,21
13-10-2024,H001,D018,17
13-10-2024,H001,D019,41
13-10-2024,H001,D020,29
13-10-2024,H002,D001,5
13-10-2024,H002,D002,34
13-10-2024,H002,D003,16
13-10-2024,H002,D004,39
13-10-2024,H002,D005,15
13-10-2024,H002,D006,22
13-10-2024,H002,D007,17
13-10-2024,H002,D008,225
13-10-2024,H002,D009,84
13-10-2024,H002,D010,70
13-10-2024,H002,D011,80
13-10-2024,H002,D012,35
13-10-2024,H002,D013,86
13-10-2024,H002,D014,39
13-10-2024,H002,D015,68
13-10-2024,H002,D016,29
13-10-2024,H002,D017,13
13-10-2024,H002,D018,9
13-10-2024,H002,D019,20
13-10-2024,H002,D020,12
13-10-2024,H003,D001,8
13-10-2024,H003,D002,56
13-10-2024,H003,D003,32
13-10-2024,H003,D004,56
13-10-2024,H003,D005,21
13-10-2024,H003,D006,34
13-10-2024,H003,D007,24
13-10-2024,H003,D008,150
13-10-2024,H003,D009,41
13-10-2024,H003,D010,37
13-10-2024,H003,D011,38
13-10-2024,H003,D012,20
13-10-2024,H003,D013,42
13-10-2024,H003,D014,23
13-10-2024,H003,D015,38
13-10-2024,H003,D016,18
13-10-2024,H003,D017,13
13-10-2024,H003,D018,11
13-10-2024,H003,D019,29
13-10-2024,H003,D020,20
13-10-2024,H004,D001,9
13-10-2024,H004,D002,59
13-10-2024,H004,D003,29
13-10-2024,H004,D004,142
13-10-2024,H004,D005,53
13-10-2024,H004,D006,96
13-10-2024,H004,D007,63
13-10-2024,H004,D008,155
13-10-2024,H004,D009,50
13-10-2024,H004,D010,39
13-10-2024,H004,D011,38
13-10-2024,H004,D012,15
13-10-2024,H004,D013,37
13-10-2024,H004,D014,19
13-10-2024,H004,D015,32
13-10-2024,H004,D016,13
13-10-2024,H004,D017,14
13-10-2024,H004,D018,10
13-10-2024,H004,D019,66
13-10-2024,H004,D020,51
13-10-2024,H005,D001,3
13-10-2024,H005,D002,27
13-10-2024,H005,D003,12
13-10-2024,H005,D004,26
13-10-2024,H005,D005,10
13-10-2024,H005,D006,15
13-10-2024,H005,D007,12
13-10-2024,H005,D008,157
13-10-2024,H005,D009,54
13-10-2024,H005,D010,38
13-10-2024,H005,D011,52
13-10-2024,H005,D012,27
13-10-2024,H005,D013,62
13-10-2024,H005,D014,28
13-10-2024,H005,D015,44
13-10-2024,H005,D016,24
13-10-2024,H005,D017,9
13-10-2024,H005,D018,7
13-10-2024,H005,D019,12
13-10-2024,H005,D020,9
13-10-2024,H006,D001,10
13-10-2024,H006,D002,80
13-10-2024,H006,D003,38
13-10-2024,H006,D004,29
13-10-2024,H006,D005,14
13-10-2024,H006,D006,19
13-10-2024,H006,D007,15
13-10-2024,H006,D008,90
13-10-2024,H006,D009,23
13-10-2024,H006,D010,19
13-10-2024,H006,D011,18
13-10-2024,H006,D012,10
13-10-2024,H006,D013,21
13-10-2024,H006,D014,10
13-10-2024,H006,D015,18
13-10-2024,H006,D016,7
13-10-2024,H006,D017,6
13-10-2024,H006,D018,5
13-10-2024,H006,D019,17
13-10-2024,H006,D020,11
13-10-2024,H007,D001,3
13-10-2024,H007,D002,29
13-10-2024,H007,D003,12
13-10-2024,H007,D004,23
13-10-2024,H007,D005,9
13-10-2024,H007,D006,14
13-10-2024,H007,D007,11
13-10-2024,H007,D008,160
13-10-2024,H007,D009,42
13-10-2024,H007,D010,37
13-10-2024,H007,D011,13
13-10-2024,H007,D012,7
13-10-2024,H007,D013,15
13-10-2024,H007,D014,7
13-10-2024,H007,D015,13
13-10-2024,H007,D016,5
13-10-2024,H007,D017,6
13-10-2024,H007,D018,4
13-10-2024,H007,D019,11
13-10-2024,H007,D020,9
13-10-2024,H008,D001,3
13-10-2024,H008,D002,29
13-10-2024,H008,D003,14
13-10-2024,H008,D004,65
13-10-2024,H008,D005,28
13-10-2024,H008,D006,40
13-10-2024,H008,D007,33
13-10-2024,H008,D008,114
13-10-2024,H008,D009,34
13-10-2024,H008,D010,28
13-10-2024,H008,D011,19
13-10-2024,H008,D012,8
13-10-2024,H008,D013,20
13-10-2024,H008,D014,9
13-10-2024,H008,D015,14
13-10-2024,H008,D016,8
13-10-2024,H008,D017,8
13-10-2024,H008,D018,7
13-10-2024,H008,D019,32
13-10-2024,H008,D020,25
13-10-2024,H009,D001,3
13-10-2024,H009,D002,18
13-10-2024,H009,D003,9
13-10-2024,H009,D004,15
13-10-2024,H009,D005,7
13-10-2024,H009,D006,12
13-10-2024,H009,D007,8
13-10-2024,H009,D008,50
13-10-2024,H009,D009,13
13-10-2024,H009,D010,10
13-10-2024,H009,D011,11
13-10-2024,H009,D012,6
13-10-2024,H009,D013,13
13-10-2024,H009,D014,6
13-10-2024,H009,D015,12
13-10-2024,H009,D016,6
13-10-2024,H009,D017,4
13-10-2024,H009,D018,3
13-10-2024,H009,D019,10
13-10-2024,H009,D020,7
13-10-2024,H010,D001,2
13-10-2024,H010,D002,17
13-10-2024,H010,D003,7
13-10-2024,H010,D004,14
13-10-2024,H010,D005,6
13-10-2024,H010,D006,9
13-10-2024,H010,D007,6
13-10-2024,H010,D008,34
13-10-2024,H010,D009,12
13-10-2024,H010,D010,10
13-10-2024,H010,D011,10
13-10-2024,H010,D012,5
13-10-2024,H010,D013,11
13-10-2024,H010,D014,5
13-10-2024,H010,D015,8
13-10-2024,H010,D016,4
13-10-2024,H010,D017,4
13-10-2024,H010,D018,3
13-10-2024,H010,D019,7
13-10-2024,H010,D020,5
14-10-2024,H001,D001,14
14-10-2024,H001,D002,103
14-10-2024,H001,D003,45
14-10-2024,H001,D004,79
14-10-2024,H001,D005,39
14-10-2024,H001,D006,53
14-10-2024,H001,D007,42
14-10-2024,H001,D008,237
14-10-2024,H001,D009,74
14-10-2024,H001,D010,59
14-10-2024,H001,D011,64
14-10-2024,H001,D012,26
14-10-2024,H001,D013,69
14-10-2024,H001,D014,31
14-10-2024,H001,D015,53
14-10-2024,H001,D016,25
14-10-2024,H001,D017,22
14-10-2024,H001,D018,18
14-10-2024,H001,D019,48
14-10-2024,H001,D020,29
14-10-2024,H002,D001,4
14-10-2024,H002,D002,34
14-10-2024,H002,D003,16
14-10-2024,H002,D004,39
14-10-2024,H002,D005,15
14-10-2024,H002,D006,24
14-10-2024,H002,D007,19
14-10-2024,H002,D008,266
14-10-2024,H002,D009,81
14-10-2024,H002,D010,68
14-10-2024,H002,D011,79
14-10-2024,H002,D012,40
14-10-2024,H002,D013,77
14-10-2024,H002,D014,39
14-10-2024,H002,D015,67
14-10-2024,H002,D016,30
14-10-2024,H002,D017,12
14-10-2024,H002,D018,9
14-10-2024,H002,D019,22
14-10-2024,H002,D020,15
14-10-2024,H003,D001,9
14-10-2024,H003,D002,69
14-10-2024,H003,D003,33
14-10-2024,H003,D004,54
14-10-2024,H003,D005,23
14-10-2024,H003,D006,33
14-10-2024,H003,D007,27
14-10-2024,H003,D008,160
14-10-2024,H003,D009,45
14-10-2024,H003,D010,36
14-10-2024,H003,D011,40
14-10-2024,H003,D012,17
14-10-2024,H003,D013,45
14-10-2024,H003,D014,21
14-10-2024,H003,D015,38
14-10-2024,H003,D016,18
14-10-2024,H003,D017,12
14-10-2024,H003,D018,12
14-10-2024,H003,D019,33
14-10-2024,H003,D020,21
14-10-2024,H004,D001,9
14-10-2024,H004,D002,57
14-10-2024,H004,D003,33
14-10-2024,H004,D004,138
14-10-2024,H004,D005,64
14-10-2024,H004,D006,86
14-10-2024,H004,D007,71
14-10-2024,H004,D008,146
14-10-2024,H004,D009,44
14-10-2024,H004,D010,41
14-10-2024,H004,D011,37
14-10-2024,H004,D012,18
14-10-2024,H004,D013,38
14-10-2024,H004,D014,21
14-10-2024,H004,D015,32
14-10-2024,H004,D016,13
14-10-2024,H004,D017,14
14-10-2024,H004,D018,9
14-10-2024,H004,D019,79
14-10-2024,H004,D020,49
14-10-2024,H005,D001,3
14-10-2024,H005,D002,25
14-10-2024,H005,D003,11
14-10-2024,H005,D004,26
14-10-2024,H005,D005,12
14-10-2024,H005,D006,15
14-10-2024,H005,D007,12
14-10-2024,H005,D008,155
14-10-2024,H005,D009,51
14-10-2024,H005,D010,38
14-10-2024,H005,D011,56
14-10-2024,H005,D012,24
14-10-2024,H005,D013,63
14-10-2024,H005,D014,28
14-10-2024,H005,D015,44
14-10-2024,H005,D016,22
14-10-2024,H005,D017,7
14-10-2024,H005,D018,6
14-10-2024,H005,D019,14
14-10-2024,H005,D020,9
14-10-2024,H006,D001,10
14-10-2024,H006,D002,78
14-10-2024,H006,D003,40
14-10-2024,H006,D004,32
14-10-2024,H006,D005,12
14-10-2024,H006,D006,18
14-10-2024,H006,D007,14
14-10-2024,H006,D008,91
14-10-2024,H006,D009,24
14-10-2024,H006,D010,19
14-10-2024,H006,D011,20
14-10-2024,H006,D012,10
14-10-2024,H006,D013,18
14-10-2024,H006,D014,10
14-10-2024,H006,D015,18
14-10-2024,H006,D016,7
14-10-2024,H006,D017,7
14-10-2024,H006,D018,5
14-10-2024,H006,D019,16
14-10-2024,H006,D020,13
14-10-2024,H007,D001,3
14-10-2024,H007,D002,30
14-10-2024,H007,D003,14
14-10-2024,H007,D004,22
14-10-2024,H007,D005,8
14-10-2024,H007,D006,14
14-10-2024,H007,D007,10
14-10-2024,H007,D008,153
14-10-2024,H007,D009,49
14-10-2024,H007,D010,38
14-10-2024,H007,D011,14
14-10-2024,H007,D012,6
14-10-2024,H007,D013,13
14-10-2024,H007,D014,8
14-10-2024,H007,D015,10
14-10-2024,H007,D016,5
14-10-2024,H007,D017,6
14-10-2024,H007,D018,4
14-10-2024,H007,D019,12
14-10-2024,H007,D020,8
14-10-2024,H008,D001,3
14-10-2024,H008,D002,28
14-10-2024,H008,D003,13
14-10-2024,H008,D004,70
14-10-2024,H008,D005,27
14-10-2024,H008,D006,36
14-10-2024,H008,D007,29
14-10-2024,H008,D008,105
14-10-2024,H008,D009,32
14-10-2024,H008,D010,28
14-10-2024,H008,D011,17
14-10-2024,H008,D012,8
14-10-2024,H008,D013,21
14-10-2024,H008,D014,10
14-10-2024,H008,D015,14
14-10-2024,H008,D016,7
14-10-2024,H008,D017,9
14-10-2024,H008,D018,7
14-10-2024,H008,D019,34
14-10-2024,H008,D020,23
14-10-2024,H009,D001,3
14-10-2024,H009,D002,22
14-10-2024,H009,D003,8
14-10-2024,H009,D004,19
14-10-2024,H009,D005,8
14-10-2024,H009,D006,11
14-10-2024,H009,D007,8
14-10-2024,H009,D008,47
14-10-2024,H009,D009,13
14-10-2024,H009,D010,11
14-10-2024,H009,D011,14
14-10-2024,H009,D012,6
14-10-2024,H009,D013,13
14-10-2024,H009,D014,6
14-10-2024,H009,D015,11
14-10-2024,H009,D016,5
14-10-2024,H009,D017,4
14-10-2024,H009,D018,3
14-10-2024,H009,D019,8
14-10-2024,H009,D020,6
14-10-2024,H010,D001,2
14-10-2024,H010,D002,15
14-10-2024,H010,D003,7
14-10-2024,H010,D004,14
14-10-2024,H010,D005,6
14-10-2024,H010,D006,8
14-10-2024,H010,D007,7
14-10-2024,H010,D008,33
14-10-2024,H010,D009,11
14-10-2024,H010,D010,9
14-10-2024,H010,D011,9
14-10-2024,H010,D012,5
14-10-2024,H010,D013,11
14-10-2024,H010,D014,5
14-10-2024,H010,D015,8
14-10-2024,H010,D016,4
14-10-2024,H010,D017,3
14-10-2024,H010,D018,2
14-10-2024,H010,D019,7
14-10-2024,H010,D020,5
15-10-2024,H001,D001,11
15-10-2024,H001,D002,100
15-10-2024,H001,D003,44
15-10-2024,H001,D004,94
15-10-2024,H001,D005,39
15-10-2024,H001,D006,57
15-10-2024,H001,D007,40
15-10-2024,H001,D008,241
15-10-2024,H001,D009,73
15-10-2024,H001,D010,56
15-10-2024,H001,D011,68
15-10-2024,H001,D012,33
15-10-2024,H001,D013,64
15-10-2024,H001,D014,36
15-10-2024,H001,D015,54
15-10-2024,H001,D016,25
15-10-2024,H001,D017,20
15-10-2024,H001,D018,16
15-10-2024,H001,D019,50
15-10-2024,H001,D020,34
15-10-2024,H002,D001,4
15-10-2024,H002,D002,38
15-10-2024,H002,D003,17
15-10-2024,H002,D004,36
15-10-2024,H002,D005,15
15-10-2024,H002,D006,26
15-10-2024,H002,D007,19
15-10-2024,H002,D008,282
15-10-2024,H002,D009,68
15-10-2024,H002,D010,64
15-10-2024,H002,D011,85
15-10-2024,H002,D012,39
15-10-2024,H002,D013,91
15-10-2024,H002,D014,39
15-10-2024,H002,D015,62
15-10-2024,H002,D016,29
15-10-2024,H002,D017,12
15-10-2024,H002,D018,9
15-10-2024,H002,D019,22
15-10-2024,H002,D020,12
15-10-2024,H003,D001,8
15-10-2024,H003,D002,71
15-10-2024,H003,D003,29
15-10-2024,H003,D004,51
15-10-2024,H003,D005,22
15-10-2024,H003,D006,36
15-10-2024,H003,D007,23
15-10-2024,H003,D008,166
15-10-2024,H003,D009,46
15-10-2024,H003,D010,39
15-10-2024,H003,D011,40
15-10-2024,H003,D012,21
15-10-2024,H003,D013,44
15-10-2024,H003,D014,22
15-10-2024,H003,D015,38
15-10-2024,H003,D016,17
15-10-2024,H003,D017,12
15-10-2024,H003,D018,10
15-10-2024,H003,D019,28
15-10-2024,H003,D020,18
15-10-2024,H004,D001,9
15-10-2024,H004,D002,61
15-10-2024,H004,D003,28
15-10-2024,H004,D004,126
15-10-2024,H004,D005,66
15-10-2024,H004,D006,95
15-10-2024,H004,D007,67
15-10-2024,H004,D008,159
15-10-2024,H004,D009,48
15-10-2024,H004,D010,39
15-10-2024,H004,D011,32
15-10-2024,H004,D012,17
15-10-2024,H004,D013,38
15-10-2024,H004,D014,20
15-10-2024,H004,D015,31
15-10-2024,H004,D016,16
15-10-2024,H004,D017,14
15-10-2024,H004,D018,11
15-10-2024,H004,D019,79
15-10-2024,H004,D020,50
15-10-2024,H005,D001,3
15-10-2024,H005,D002,24
15-10-2024,H005,D003,11
15-10-2024,H005,D004,23
15-10-2024,H005,D005,11
15-10-2024,H005,D006,17
15-10-2024,H005,D007,12
15-10-2024,H005,D008,169
15-10-2024,H005,D009,48
15-10-2024,H005,D010,46
15-10-2024,H005,D011,57
15-10-2024,H005,D012,25
15-10-2024,H005,D013,60
15-10-2024,H005,D014,28
15-10-2024,H005,D015,42
15-10-2024,H005,D016,20
15-10-2024,H005,D017,7
15-10-2024,H005,D018,6
15-10-2024,H005,D019,14
15-10-2024,H005,D020,9
15-10-2024,H006,D001,11
15-10-2024,H006,D002,79
15-10-2024,H006,D003,43
15-10-2024,H006,D004,27
15-10-2024,H006,D005,13
15-10-2024,H006,D006,19
15-10-2024,H006,D007,13
15-10-2024,H006,D008,83
15-10-2024,H006,D009,27
15-10-2024,H006,D010,20
15-10-2024,H006,D011,19
15-10-2024,H006,D012,8
15-10-2024,H006,D013,21
15-10-2024,H006,D014,11
15-10-2024,H006,D015,17
15-10-2024,H006,D016,7
15-10-2024,H006,D017,7
15-10-2024,H006,D018,5
15-10-2024,H006,D019,17
15-10-2024,H006,D020,12
15-10-2024,H007,D001,4
15-10-2024,H007,D002,31
15-10-2024,H007,D003,12
15-10-2024,H007,D004,20
15-10-2024,H007,D005,9
15-10-2024,H007,D006,15
15-10-2024,H007,D007,10
15-10-2024,H007,D008,146
15-10-2024,H007,D009,42
15-10-2024,H007,D010,41
15-10-2024,H007,D011,12
15-10-2024,H007,D012,6
15-10-2024,H007,D013,14
15-10-2024,H007,D014,7
15-10-2024,H007,D015,11
15-10-2024,H007,D016,5
15-10-2024,H007,D017,5
15-10-2024,H007,D018,4
15-10-2024,H007,D019,12
15-10-2024,H007,D020,9
15-10-2024,H008,D001,3
15-10-2024,H008,D002,25
15-10-2024,H008,D003,12
15-10-2024,H008,D004,63
15-10-2024,H008,D005,24
15-10-2024,H008,D006,42
15-10-2024,H008,D007,30
15-10-2024,H008,D008,119
15-10-2024,H008,D009,33
15-10-2024,H008,D010,27
15-10-2024,H008,D011,19
15-10-2024,H008,D012,8
15-10-2024,H008,D013,18
15-10-2024,H008,D014,8
15-10-2024,H008,D015,15
15-10-2024,H008,D016,8
15-10-2024,H008,D017,7
15-10-2024,H008,D018,7
15-10-2024,H008,D019,36
15-10-2024,H008,D020,23
15-10-2024,H009,D001,2
15-10-2024,H009,D002,22
15-10-2024,H009,D003,8
15-10-2024,H009,D004,16
15-10-2024,H009,D005,8
15-10-2024,H009,D006,10
15-10-2024,H009,D007,9
15-10-2024,H009,D008,45
15-10-2024,H009,D009,15
15-10-2024,H009,D010,12
15-10-2024,H009,D011,12
15-10-2024,H009,D012,6
15-10-2024,H009,D013,12
15-10-2024,H009,D014,6
15-10-2024,H009,D015,11
15-10-2024,H009,D016,5
15-10-2024,H009,D017,4
15-10-2024,H009,D018,4
15-10-2024,H009,D019,10
15-10-2024,H009,D020,7
15-10-2024,H010,D001,2
15-10-2024,H010,D002,15
15-10-2024,H010,D003,8
15-10-2024,H010,D004,15
15-10-2024,H010,D005,5
15-10-2024,H010,D006,10
15-10-2024,H010,D007,6
15-10-2024,H010,D008,37
15-10-2024,H010,D009,10
15-10-2024,H010,D010,9
15-10-2024,H010,D011,10
15-10-2024,H010,D012,5
15-10-2024,H010,D013,11
15-10-2024,H010,D014,6
15-10-2024,H010,D015,9
15-10-2024,H010,D016,4
15-10-2024,H010,D017,3
15-10-2024,H010,D018,3
15-10-2024,H010,D019,8
15-10-2024,H010,D020,5
16-10-2024,H001,D001,12
16-10-2024,H001,D002,96
16-10-2024,H001,D003,51
16-10-2024,H001,D004,94
16-10-2024,H001,D005,34
16-10-2024,H001,D006,56
16-10-2024,H001,D007,41
16-10-2024,H001,D008,230
16-10-2024,H001,D009,70
16-10-2024,H001,D010,60
16-10-2024,H001,D011,70
16-10-2024,H001,D012,32
16-10-2024,H001,D013,73
16-10-2024,H001,D014,35
16-10-2024,H001,D015,48
16-10-2024,H001,D016,25
16-10-2024,H001,D017,21
16-10-2024,H001,D018,18
16-10-2024,H001,D019,50
16-10-2024,H001,D020,32
16-10-2024,H002,D001,4
16-10-2024,H002,D002,35
16-10-2024,H002,D003,17
16-10-2024,H002,D004,36
16-10-2024,H002,D005,17
16-10-2024,H002,D006,23
16-10-2024,H002,D007,20
16-10-2024,H002,D008,228
16-10-2024,H002,D009,71
16-10-2024,H002,D010,63
16-10-2024,H002,D011,88
16-10-2024,H002,D012,36
16-10-2024,H002,D013,93
16-10-2024,H002,D014,42
16-10-2024,H002,D015,76
16-10-2024,H002,D016,31
16-10-2024,H002,D017,12
16-10-2024,H002,D018,9
16-10-2024,H002,D019,18
16-10-2024,H002,D020,14
16-10-2024,H003,D001,8
16-10-2024,H003,D002,68
16-10-2024,H003,D003,31
16-10-2024,H003,D004,54
16-10-2024,H003,D005,26
16-10-2024,H003,D006,39
16-10-2024,H003,D007,29
16-10-2024,H003,D008,152
16-10-2024,H003,D009,44
16-10-2024,H003,D010,36
16-10-2024,H003,D011,35
16-10-2024,H003,D012,19
16-10-2024,H003,D013,43
16-10-2024,H003,D014,22
16-10-2024,H003,D015,35
16-10-2024,H003,D016,15
16-10-2024,H003,D017,14
16-10-2024,H003,D018,10
16-10-2024,H003,D019,29
16-10-2024,H003,D020,20
16-10-2024,H004,D001,7
16-10-2024,H004,D002,70
16-10-2024,H004,D003,27
16-10-2024,H004,D004,142
16-10-2024,H004,D005,64
16-10-2024,H004,D006,82
16-10-2024,H004,D007,65
16-10-2024,H004,D008,145
16-10-2024,H004,D009,41
16-10-2024,H004,D010,37
16-10-2024,H004,D011,35
16-10-2024,H004,D012,14
16-10-2024,H004,D013,37
16-10-2024,H004,D014,17
16-10-2024,H004,D015,33
16-10-2024,H004,D016,15
16-10-2024,H004,D017,12
16-10-2024,H004,D018,12
16-10-2024,H004,D019,71
16-10-2024,H004,D020,48
16-10-2024,H005,D001,3
16-10-2024,H005,D002,25
16-10-2024,H005,D003,10
16-10-2024,H005,D004,22
16-10-2024,H005,D005,11
16-10-2024,H005,D006,18
16-10-2024,H005,D007,12
16-10-2024,H005,D008,165
16-10-2024,H005,D009,56
16-10-2024,H005,D010,39
16-10-2024,H005,D011,51
16-10-2024,H005,D012,28
16-10-2024,H005,D013,60
16-10-2024,H005,D014,26
16-10-2024,H005,D015,49
16-10-2024,H005,D016,23
16-10-2024,H005,D017,8
16-10-2024,H005,D018,6
16-10-2024,H005,D019,12
16-10-2024,H005,D020,10
16-10-2024,H006,D001,11
16-10-2024,H006,D002,79
16-10-2024,H006,D003,42
16-10-2024,H006,D004,32
16-10-2024,H006,D005,11
16-10-2024,H006,D006,20
16-10-2024,H006,D007,15
16-10-2024,H006,D008,81
16-10-2024,H006,D009,27
16-10-2024,H006,D010,20
16-10-2024,H006,D011,17
16-10-2024,H006,D012,9
16-10-2024,H006,D013,21
16-10-2024,H006,D014,11
16-10-2024,H006,D015,16
16-10-2024,H006,D016,8
16-10-2024,H006,D017,6
16-10-2024,H006,D018,6
16-10-2024,H006,D019,16
16-10-2024,H006,D020,12
16-10-2024,H007,D001,3
16-10-2024,H007,D002,28
16-10-2024,H007,D003,12
16-10-2024,H007,D004,24
16-10-2024,H007,D005,9
16-10-2024,H007,D006,14
16-10-2024,H007,D007,9
16-10-2024,H007,D008,166
16-10-2024,H007,D009,47
16-10-2024,H007,D010,42
16-10-2024,H007,D011,12
16-10-2024,H007,D012,6
16-10-2024,H007,D013,14
16-10-2024,H007,D014,7
16-10-2024,H007,D015,11
16-10-2024,H007,D016,6
16-10-2024,H007,D017,5
16-10-2024,H007,D018,4
16-10-2024,H007,D019,11
16-10-2024,H007,D020,8
16-10-2024,H008,D001,4
16-10-2024,H008,D002,25
16-10-2024,H008,D003,14
16-10-2024,H008,D004,67
16-10-2024,H008,D005,26
16-10-2024,H008,D006,40
16-10-2024,H008,D007,26
16-10-2024,H008,D008,112
16-10-2024,H008,D009,33
16-10-2024,H008,D010,27
16-10-2024,H008,D011,19
16-10-2024,H008,D012,8
16-10-2024,H008,D013,17
16-10-2024,H008,D014,9
16-10-2024,H008,D015,16
16-10-2024,H008,D016,6
16-10-2024,H008,D017,8
16-10-2024,H008,D018,6
16-10-2024,H008,D019,35
16-10-2024,H008,D020,23
16-10-2024,H009,D001,3
16-10-2024,H009,D002,20
16-10-2024,H009,D003,10
16-10-2024,H009,D004,18
16-10-2024,H009,D005,8
16-10-2024,H009,D006,12
16-10-2024,H009,D007,8
16-10-2024,H009,D008,45
16-10-2024,H009,D009,15
16-10-2024,H009,D010,11
16-10-2024,H009,D011,11
16-10-2024,H009,D012,6
16-10-2024,H009,D013,13
16-10-2024,H009,D014,6
16-10-2024,H009,D015,11
16-10-2024,H009,D016,5
16-10-2024,H009,D017,5
16-10-2024,H009,D018,3
16-10-2024,H009,D019,8
16-10-2024,H009,D020,7
16-10-2024,H010,D001,2
16-10-2024,H010,D002,15
16-10-2024,H010,D003,8
16-10-2024,H010,D004,13
16-10-2024,H010,D005,6
16-10-2024,H010,D006,8
16-10-2024,H010,D007,7
16-10-2024,H010,D008,33
16-10-2024,H010,D009,11
16-10-2024,H010,D010,10
16-10-2024,H010,D011,9
16-10-2024,H010,D012,4
16-10-2024,H010,D013,10
16-10-2024,H010,D014,5
16-10-2024,H010,D015,9
16-10-2024,H010,D016,4
16-10-2024,H010,D017,3
16-10-2024,H010,D018,3
16-10-2024,H010,D019,8
16-10-2024,H010,D020,6
17-10-2024,H001,D001,13
17-10-2024,H001,D002,111
17-10-2024,H001,D003,51
17-10-2024,H001,D004,89
17-10-2024,H001,D005,35
17-10-2024,H001,D006,60
17-10-2024,H001,D007,45
17-10-2024,H001,D008,210
17-10-2024,H001,D009,78
17-10-2024,H001,D010,56
17-10-2024,H001,D011,60
17-10-2024,H001,D012,28
17-10-2024,H001,D013,64
17-10-2024,H001,D014,33
17-10-2024,H001,D015,55
17-10-2024,H001,D016,25
17-10-2024,H001,D017,20
17-10-2024,H001,D018,18
17-10-2024,H001,D019,40
17-10-2024,H001,D020,36
17-10-2024,H002,D001,5
17-10-2024,H002,D002,38
17-10-2024,H002,D003,16
17-10-2024,H002,D004,42
17-10-2024,H002,D005,14
17-10-2024,H002,D006,21
17-10-2024,H002,D007,19
17-10-2024,H002,D008,266
17-10-2024,H002,D009,72
17-10-2024,H002,D010,64
17-10-2024,H002,D011,82
17-10-2024,H002,D012,38
17-10-2024,H002,D013,88
17-10-2024,H002,D014,48
17-10-2024,H002,D015,78
17-10-2024,H002,D016,36
17-10-2024,H002,D017,12
17-10-2024,H002,D018,9
17-10-2024,H002,D019,20
17-10-2024,H002,D020,14
17-10-2024,H003,D001,8
17-10-2024,H003,D002,66
17-10-2024,H003,D003,30
17-10-2024,H003,D004,61
17-10-2024,H003,D005,22
17-10-2024,H003,D006,37
17-10-2024,H003,D007,26
17-10-2024,H003,D008,136
17-10-2024,H003,D009,43
17-10-2024,H003,D010,33
17-10-2024,H003,D011,38
17-10-2024,H003,D012,17
17-10-2024,H003,D013,47
17-10-2024,H003,D014,19
17-10-2024,H003,D015,37
17-10-2024,H003,D016,18
17-10-2024,H003,D017,13
17-10-2024,H003,D018,10
17-10-2024,H003,D019,30
17-10-2024,H003,D020,19
17-10-2024,H004,D001,7
17-10-2024,H004,D002,65
17-10-2024,H004,D003,28
17-10-2024,H004,D004,147
17-10-2024,H004,D005,60
17-10-2024,H004,D006,95
17-10-2024,H004,D007,59
17-10-2024,H004,D008,140
17-10-2024,H004,D009,46
17-10-2024,H004,D010,41
17-10-2024,H004,D011,38
17-10-2024,H004,D012,17
17-10-2024,H004,D013,38
17-10-2024,H004,D014,19
17-10-2024,H004,D015,28
17-10-2024,H004,D016,14
17-10-2024,H004,D017,13
17-10-2024,H004,D018,10
17-10-2024,H004,D019,80
17-10-2024,H004,D020,55
17-10-2024,H005,D001,3
17-10-2024,H005,D002,27
17-10-2024,H005,D003,10
17-10-2024,H005,D004,23
17-10-2024,H005,D005,12
17-10-2024,H005,D006,16
17-10-2024,H005,D007,13
17-10-2024,H005,D008,159
17-10-2024,H005,D009,56
17-10-2024,H005,D010,45
17-10-2024,H005,D011,54
17-10-2024,H005,D012,26
17-10-2024,H005,D013,64
17-10-2024,H005,D014,28
17-10-2024,H005,D015,47
17-10-2024,H005,D016,23
17-10-2024,H005,D017,8
17-10-2024,H005,D018,7
17-10-2024,H005,D019,12
17-10-2024,H005,D020,9
17-10-2024,H006,D001,12
17-10-2024,H006,D002,87
17-10-2024,H006,D003,38
17-10-2024,H006,D004,30
